NOMBRE,NOMBRE-WIKI,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superficie m²,ACCESIBILIDAD,NOMBRE-VIA,StreetAdressCompleta,calle madrid,NOMBRE-VIA-WIKI,NUM,LOCALIDAD,LOCALIDAD-WIKI,PROVINCIA,CODIGO-POSTAL,BARRIO,BARRIO-WIKI,DISTRITO,TipoUniversidad,DISTRITO-WIKI,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoSportsCenter,TipoInstalacion
Centro Deportivo Municipal Fernando Martín,,Centro-Deportivo-Municipal-Fernando-Martin,,,,"Metro: Francos Rodríguez.  Bus:  44, 64, 126, 127, 132.",,,,Metro: Francos Rodríguez,Francos Rodríguez,,"Bus:  44, 64, 126, 127, 132","44
64
126
127
132",,Accesible,SANTO ANGEL DE LA GUARDA,"SANTO ANGEL DE LA GUARDA, 6",calle SANTO ANGEL DE LA GUARDA Madrid,,6,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28039,Valdezarza,http://www.wikidata.org/entity/Q10388728,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.460935404623164,-3.7121918299288628,"914507344
914505530",idmfmartin@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Francisco Fernández Ochoa,http://www.wikidata.org/entity/Q63191262,Centro-Deportivo-Municipal-Francisco-Fernandez-Ochoa,,,,"Metro: La Peseta , San Francisco  Bus: 108 , 155  Bicicleta:  El centro dispone de aparcabicicletas interior con capacidad para 15 bicicletas.",,,,"Metro: La Peseta , San Francisco","La Peseta , San Francisco",,"Bus: 108 , 155","108
155",,Accesible,CATORCE OLIVAS,"CATORCE OLIVAS, 1",calle CATORCE OLIVAS Madrid,,1,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28054,Buenavista,http://www.wikidata.org/entity/Q953929,Carabanchel,,http://www.wikidata.org/entity/Q1001991,40.36581776978113,-3.740893980533789,"915883623
915883731",idmffochoa@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Fuente del Berro,,Centro-Deportivo-Municipal-Fuente-del-Berro,,,,"Metro: O'Donnell  Bus: 2 , 28 , 30 , 56 , 71 , 143 , C.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: O'Donnell,O'Donnell,,"Bus: 2 , 28 , 30 , 56 , 71 , 143 , C","2
28
30
56
71
143",,Accesible,ELVIRA,"ELVIRA, 36",calle ELVIRA Madrid,,36,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28028,Fuente del Berro,http://www.wikidata.org/entity/Q3814564,Salamanca,,http://www.wikidata.org/entity/Q1773521,40.42171956854877,-3.6652515154670167,915881369,idmfuentedelberro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Félix Rubio,http://www.wikidata.org/entity/Q63191223,Centro-Deportivo-Municipal-Felix-Rubio,,,,"Bus: 22, 23, 59, 79, 85 123, 130.  Metro: Ciudad de los Angeles.  Renfe: Villaverde Bajo.",Renfe: Villaverde Bajo C3 C4,"C-3
C-4",Villaverde Bajo,Metro: Ciudad de los Angeles,Ciudad de los Angeles,,"Bus: 22, 23, 59, 79, 85 123, 130","22
23
59
79
85
123
130",,Accesible,ALIANZA,"ALIANZA, 4",calle ALIANZA Madrid,,4,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28041,Los Rosales,http://www.wikidata.org/entity/Q10319807,Villaverde,,http://www.wikidata.org/entity/Q919536,40.357429678675295,-3.691528804696943,913180435,idmfrubio@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Rocodromo,ClimbingWall,SportsFacility
Centro Deportivo Municipal Gallur,http://www.wikidata.org/entity/Q63191274,Centro-Deportivo-Municipal-Gallur,,,,"Metro: Carpetana, Laguna. Bus: 17 y 25. Renfe: Laguna.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Laguna c5,C-5,Laguna,"Metro: Carpetana, Laguna","Carpetana, Laguna",,Bus: 17 y 25,"17
25",,Accesible,GALLUR,"GALLUR, 2",calle GALLUR Madrid,,2,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28047,Los Cármenes,http://www.wikidata.org/entity/Q10319792,Latina,,http://www.wikidata.org/entity/Q794954,40.398474762124025,-3.735371180736436,"915089401
915251059",idmgallur@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Gimnasio Moscardó,,Centro-Deportivo-Municipal-Gimnasio-Moscardo,,,,"Metro: Avenida de América, Cartagena, Diego de León.  Bus: 1, 115 , C  Bicicleta:  El centro dispone de aparcabicicletas  exterior con capacidad para 25 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Avenida de América, Cartagena, Diego de León","Avenida de América, Cartagena, Diego de León",,"Bus: 1, 115 , C","1
115",,Accesible,PILAR DE ZARAGOZA,"PILAR DE ZARAGOZA, 93",calle del Pilar de Zaragoza,http://www.wikidata.org/entity/Q118608816,93,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28028,La Guindalera,http://www.wikidata.org/entity/Q3814559,Salamanca,,http://www.wikidata.org/entity/Q1773521,40.437945289676996,-3.674502029997267,"913553201
919246793",idmgmoscardo@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Polideportivo de Hortaleza,http://www.wikidata.org/entity/Q110749268,Centro-Deportivo-Municipal-Hortaleza,,,,"Metro: Parque de Santamaría, Hortaleza.  Bus: 9, 107, 172.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Parque de Santamaría, Hortaleza","Parque de Santamaría, Hortaleza",,"Bus: 9, 107, 172","9
107
172",,Accesible,ESTACION DE HORTALEZA,"ESTACION DE HORTALEZA, 11",calle ESTACION DE HORTALEZA Madrid,,11,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28033,Apóstol Santiago,http://www.wikidata.org/entity/Q11906303,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.4787279264401,-3.6527183525553006,913818260,idmhortaleza@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal José María Cagigal,,Centro-Deportivo-Municipal-Jose-Maria-Cagigal,,,,"Bus:  41, 46, 75.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones  .",,,,,,,"Bus:  41, 46, 75","41
46
75",,Accesible,SANTA POLA,"SANTA POLA, 22",calle SANTA POLA Madrid,,22,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28008,Casa de Campo,http://www.wikidata.org/entity/Q16302441,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.43214955342785,-3.7369645992831364,608268794,idmjmcagigal@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Juan de Dios Román,,Centro-Deportivo-Municipal-Juan-de-Dios-Roman,,,,"Bus:  142, 145.  Metro: Las suertes.  Bicicleta:  el centro dispone de  aparca bicicletas dentro del recinto de la instalación  con capacidad para 6 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",,,,Metro: Las suertes,Las suertes,,"Bus:  142, 145","142
145",,"Accesible
Señalización podotáctil",JOSE GUTIERREZ MAROTO,"JOSE GUTIERREZ MAROTO, 34",calle JOSE GUTIERREZ MAROTO Madrid,,34,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28051,Ensanche de Vallecas,http://www.wikidata.org/entity/Q3847485,Villa de Vallecas,,http://www.wikidata.org/entity/Q1947988,40.36391581480007,-3.60518607500416,914801231,idmjdroman@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal La Almudena,http://www.wikidata.org/entity/Q63191226,Centro-Deportivo-Municipal-La-Almudena,,,,"Metro: Alsacia.  Bus: 70 , 106 , 110.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Alsacia,Alsacia,,"Bus: 70 , 106 , 110","70
106
110",,Accesible,NICOLAS SALMERÓN,"NICOLAS SALMERÓN, 8",calle NICOLAS SALMERÓN Madrid,,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28017,Pueblo Nuevo,http://www.wikidata.org/entity/Q71753,Ciudad Lineal,,http://www.wikidata.org/entity/Q1763694,40.42060649869604,-3.6324237307227616,"915882355
915133745",idmalmudena@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,SwimmingPool,SportsFacility
Centro Deportivo Municipal La Bombilla,,Centro-Deportivo-Municipal-La-Bombilla,,,,"Metro: Príncipe Pío.  Bus: 46, A, 160, 161.  Renfe: Príncipe Pío.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para  14  bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Príncipe Pío (Líneas C1, C7, C10)","C-1
C-7
C-10",Príncipe Pío,Metro: Príncipe Pío,Príncipe Pío,,"Bus: 46, A, 160, 161","46
160
161",,Accesible,SENDA DEL REY,"SENDA DEL REY, 8",calle SENDA DEL REY Madrid,,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28008,Casa de Campo,http://www.wikidata.org/entity/Q16302441,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.43267260040589,-3.731936574991669,"917588677
915592090
649841445",idmlabombilla@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton,TennisCourt,SportsFacility
Centro Deportivo Municipal La Cebada,,Centro-Deportivo-Municipal-La-Cebada-(antigua-La-Latina),,,,"Metro: La Latina L5.  Bus:  2, 17, 18, 23, 35, 60.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",,,,Metro: La Latina L5,La Latina L5,5,"Bus:  2, 17, 18, 23, 35, 60","2
17
18
23
35
60",,"Accesible
Señalización podotáctil",CEBADA,"CEBADA, 15",calle CEBADA Madrid,,15,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28005,Palacio,http://www.wikidata.org/entity/Q2136510,Centro,,http://www.wikidata.org/entity/Q1763376,40.410546084176566,-3.70940146763504,697121149,info@cdmlacebada.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal La Chopera,http://www.wikidata.org/entity/Q135957017,Centro-Deportivo-Municipal-La-Chopera,,,,"Metro: Atocha, Retiro.  Bus: 1, 2, 15, 19, 28, 146.  Renfe: Atocha.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 12bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","Renfe: Atocha C1,C2,C3,C4,C5,C6,C7,C8 y C10","C-1
C-2
C-3
C-4
C-5
C-6
C-7
C-8
C-10",Atocha,"Metro: Atocha, Retiro","Atocha, Retiro",,"Bus: 1, 2, 15, 19, 28, 146","1
2
15
19
28
146",,Accesible,FERNAN NUÑEZ,"FERNAN NUÑEZ, 3","Calle del Duque de Fernán Núñez, Madrid",http://www.wikidata.org/entity/Q29051517,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28009,Jerónimos,http://www.wikidata.org/entity/Q10306766,Retiro,,http://www.wikidata.org/entity/Q2002296,40.41167030849678,-3.6856756521012146,914201154,idmlachopera@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal La Elipa,http://www.wikidata.org/entity/Q63191248,Centro-Deportivo-Municipal-La-Elipa,,,,"Metro: Estrella.  Bus: 71 , 113.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 30 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones.",,,,Metro: Estrella,Estrella,,"Bus: 71 , 113","71
113",,Accesible,ALCALDE GARRIDO JUARISTI,"ALCALDE GARRIDO JUARISTI, 17","Calle del Alcalde Garrido Juaristi, Madrid",http://www.wikidata.org/entity/Q28936042,17,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28030,Media Legua,http://www.wikidata.org/entity/Q9031035,Moratalaz,,http://www.wikidata.org/entity/Q2076109,40.41433123768487,-3.6559498758522833,914303511,idmlaelipa@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal La Fundi,http://www.wikidata.org/entity/Q63191213,Centro-Deportivo-Municipal-La-Fundi,,,,"Metro: Legazpi, Arganzuela Planetario   Bus: 8, 19, 45, 47, 59, 76, 85  Bicicleta:  El centro dispone de aparcabicicletas exterior con capacidad para 5 bicicletas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Legazpi, Arganzuela Planetario","Legazpi, Arganzuela Planetario",,"Bus: 8, 19, 45, 47, 59, 76, 85","8
19
45
47
59
76
85",,Accesible,ALICANTE,"ALICANTE, 14",calle ALICANTE Madrid,,14,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28045,Las Delicias,http://www.wikidata.org/entity/Q3773736,Arganzuela,,http://www.wikidata.org/entity/Q2000929,40.39437715885103,-3.691341060146108,"914305871
915288879",idmlafundi@madrid.es - JMD Arganzuela ? ID La Fundi,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal La Masó- Luis de la Fuente,,Centro-Deportivo-Municipal-La-Maso--Luis-de-la-Fuente,,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración.  Bus: 49, 64, 83, 124, 134.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.",,,,"Metro: Herrera Oria , Lacoma, Avenida de la Ilustración","Herrera Oria , Lacoma, Avenida de la Ilustración",,"Bus: 49, 64, 83, 124, 134","49
64
83
124
134",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",MASO,"MASO, 80",calle MASO Madrid,,80,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28034,Mirasierra,http://www.wikidata.org/entity/Q31134,Fuencarral-El Pardo,,http://www.wikidata.org/entity/Q656196,40.48442599932086,-3.7144222564719858,917397555,idmlamaso@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Lago Casa de Campo,,Centro-Deportivo-Municipal-Lago-Casa-de-Campo,,,,"Metro: Lago , Puerta del Ángel.  Bus: 31 , 33 , 36 , 39 , 65 , 138.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 10 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,"Metro: Lago , Puerta del Ángel","Lago , Puerta del Ángel",,"Bus: 31 , 33 , 36 , 39 , 65 , 138","31
33
36
39
65
138",,Accesible,EMBARCADERO,"EMBARCADERO, 8",calle EMBARCADERO Madrid,,8,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28011,Casa de Campo,http://www.wikidata.org/entity/Q16302441,Moncloa-Aravaca,,http://www.wikidata.org/entity/Q2017682,40.417013097503705,-3.7314952685679943,914644610,idmlagocc@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Embarcaderos,RowingPier,SportsFacility
Centro Deportivo Municipal Las Cruces,,Centro-Deportivo-Municipal-Las-Cruces,,,,"Metro: Aluche , Eugenia de Montijo.  Bus: 121 , 131 , 139.  Renfe: Aluche.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Renfe: Aluche C5,C-5,Aluche,"Metro: Aluche , Eugenia de Montijo","Aluche , Eugenia de Montijo",,"Bus: 121 , 131 , 139","121
131
139",,Accesible,POBLADOS,"POBLADOS, 72",avenida de los Poblados,http://www.wikidata.org/entity/Q26795575,72,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28044,Las Águilas,http://www.wikidata.org/entity/Q5971372,Latina,,http://www.wikidata.org/entity/Q794954,40.3788548435727,-3.7562612113384777,915888600,idmlascruces@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,FootballField,SportsFacility
Centro Deportivo Municipal Los Prunos,,Centro-Deportivo-Municipal-Los-Prunos,,,,Metro: Feria de Madrid  Bus: 153  Bicicleta:   El centro dispones de aparcabicicletas exterior con capacidad para 6 bicicletas.,,,,Metro: Feria de Madrid,Feria de Madrid,,Bus: 153,153,,Accesible,PETUNIAS,"PETUNIAS, 30",calle PETUNIAS Madrid,,30,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28042,Palomas,http://www.wikidata.org/entity/Q390460,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.453257453448046,-3.6186956428199863,917432001,recepcion@aqalosprunos.com,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Luis Aragonés,,Centro-Deportivo-Municipal-Luis-Aragones,,,,"Metro: Canillas.  Bus: 73, 120.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,,,Metro: Canillas,Canillas,,"Bus: 73, 120","73
120",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",EL PROVENCIO,"EL PROVENCIO, 20",calle EL PROVENCIO Madrid,,20,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28043,Canillas,http://www.wikidata.org/entity/Q9694341,Hortaleza,,http://www.wikidata.org/entity/Q1928529,40.464650948053816,-3.6275877145025817,913003612,idmlaragones@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal Margot Moles,http://www.wikidata.org/entity/Q63191268,Centro-Deportivo-Municipal-Margot-Moles-(Vicalvaro),,,,"Metro: San Cipriano, Puerta de Arganda.  Bus: 4 , 100 , 106 , 130.  Renfe: Vicálvaro.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Vicálvaro C2,C-2,Vicálvaro,"Metro: San Cipriano, Puerta de Arganda","San Cipriano, Puerta de Arganda",,"Bus: 4 , 100 , 106 , 130","4
100
106
130",,Accesible,POLIDEPORTIVO,"POLIDEPORTIVO, 3",calle POLIDEPORTIVO Madrid,,3,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28032,Ambroz,http://www.wikidata.org/entity/Q11905294,Vicálvaro,,http://www.wikidata.org/entity/Q589403,40.40914061858403,-3.603264732850392,917769874,idmvicalvaro@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Polideportivo Municipal Marqués de Samaranch,http://www.wikidata.org/entity/Q30540859,Centro-Deportivo-Municipal-Marques-de-Samaranch,,,,"Metro: Puerta de Toledo , Pirámides.  Bus: 17, 36, 41, C, 62.  Renfe: Pirámides.  Bicicleta:  el centro dispone de  aparca bicicletas exterior   con capacidad para 5 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",Renfe: Pirámides (líneas C1 y C10),"C-1
C-10",Pirámides,"Metro: Puerta de Toledo , Pirámides","Puerta de Toledo , Pirámides",,"Bus: 17, 36, 41, C, 62","17
36
41
62",,"Accesible
Señalización podotáctil
Bucle de inducción magnético",IMPERIAL,"IMPERIAL, 20",calle Imperial,http://www.wikidata.org/entity/Q26913879,20,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28005,Imperial,http://www.wikidata.org/entity/Q3773740,Arganzuela,,http://www.wikidata.org/entity/Q2000929,40.40761501410649,-3.7173807221939192,914220344,idmmsamaranch@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
Centro Deportivo Municipal María Jesús Rosa,,Centro-Deportivo-Municipal-Maria-Jesus-Rosa-(La-Vaguada),,,,"Metro: Barrio del Pilar , Peñagrande.   Bus: 42, 49, 67, 83, 128, 134, 137.",,,,"Metro: Barrio del Pilar , Peñagrande","Barrio del Pilar , Peñagrande",,"Bus: 42, 49, 67, 83, 128, 134, 137","42
49
67
83
128
134
137",,Accesible,MONFORTE DE LEMOS,"MONFORTE DE LEMOS, 38",calle MONFORTE DE LEMOS Madrid,,38,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28029,El Pilar,http://www.wikidata.org/entity/Q3773964,Fuencarral-El Pardo,,http://www.wikidata.org/entity/Q656196,40.47876758357458,-3.7086993281311904,914800476,idmlavaguada@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Piscinas,SwimmingPool,SportsFacility
Centro Deportivo Municipal Miguel Guillén Prim,,Centro-Deportivo-Municipal-Miguel-Guillen-Prim,,,,"Bus:  54, 103, 142.  Metro: Congosto.  Renfe: Vallecas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,Metro: Congosto,Congosto,,"Bus:  54, 103, 142","54
103
142",,Accesible,FUENTIDUEÑA,"FUENTIDUEÑA, 6",calle FUENTIDUEÑA Madrid,,6,Madrid,https://www.wikidata.org/wiki/Q2807,MADRID,28031,Casco Histórico de Vallecas,http://www.wikidata.org/entity/Q16544370,Villa de Vallecas,,http://www.wikidata.org/entity/Q1947988,40.37381855452167,-3.623151468598157,913053451,idmmguillen@madrid.es,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios,Gym,SportsFacility
